brand,img_url,price
tudor,https://cdn2.chrono24.com/images/uhren/images_39/s6/13588639_s210_v1579206763633.jpg,1300
tudor,https://cdn2.chrono24.com/images/uhren/images_10/s7/8428710_s210.jpg?v=1528105722272,3000
tudor,https://cdn2.chrono24.com/images/uhren/images_16/s4/12979416_s210_v1574112647234.jpg,4795
tudor,https://cdn2.chrono24.com/images/uhren/images_96/s6/7249696_s210.jpg?v=1,1867
tudor,https://cdn2.chrono24.com/images/uhren/images_46/s7/14098746_s210_v1580884528856.jpg,3447
tudor,https://cdn2.chrono24.com/images/uhren/images_01/s1/13786101_s210_v1579777436746.jpg,1579
tudor,https://cdn2.chrono24.com/images/uhren/images_09/s0/14169009_s210_v1581138096086.jpg,2582
tudor,https://cdn2.chrono24.com/images/uhren/images_34/s1/11631134_s210_v1568656419091.jpg,5949
tudor,https://cdn2.chrono24.com/images/uhren/images_79/s4/12468479_s210_v1569248672761.jpg,3850
tudor,https://cdn2.chrono24.com/images/uhren/images_38/s9/11751938_s210_v1579695864468.jpg,1500
tudor,https://cdn2.chrono24.com/images/uhren/images_14/s6/13510614_s210_v1578710887523.jpg,1075
tudor,https://cdn2.chrono24.com/images/uhren/images_09/s0/13736009_s210_v1579595910157.jpg,899
tudor,https://cdn2.chrono24.com/images/uhren/images_73/s7/7797773_s210.jpg?v=1,2334
tudor,https://cdn2.chrono24.com/images/uhren/images_88/s3/11167388_s210_v1557502843895.jpg,2995
tudor,https://cdn2.chrono24.com/images/uhren/images_67/s0/13762067_s210_v1579691186472.jpg,1579
tudor,https://cdn2.chrono24.com/images/uhren/images_95/s7/14136795_s210_v1581009727697.jpg,2896
tudor,https://cdn2.chrono24.com/images/uhren/images_91/s6/11553691_s210_v1571907409599.jpg,3799
tudor,https://cdn2.chrono24.com/images/uhren/images_27/s6/9632627_s210.jpg?v=1542639376732,2495
tudor,https://cdn2.chrono24.com/images/uhren/images_02/s7/13777702_s210_v1579723446345.jpg,2890
tudor,https://cdn2.chrono24.com/images/uhren/images_17/s7/8547717_s210.jpg?v=1529413717131,4650
tudor,https://cdn2.chrono24.com/images/uhren/images_29/s0/12442029_s210_v1568958450716.jpg,2479
tudor,https://cdn2.chrono24.com/images/uhren/images_23/s3/7792323_s210.jpg?v=1,2758
tudor,https://cdn2.chrono24.com/images/uhren/images_10/s9/14027910_s210_v1580563244494.jpg,15578
tudor,https://cdn2.chrono24.com/images/uhren/images_65/s0/13762065_s210_v1579691134941.jpg,1918
tudor,https://cdn2.chrono24.com/images/uhren/images_98/s7/14136798_s210_v1581009742570.jpg,2896
tudor,https://cdn2.chrono24.com/images/uhren/images_71/s2/12191271_s210_v1568647695147.jpg,10299
tudor,https://cdn2.chrono24.com/images/uhren/images_34/s9/13203934_s210_v1576142481978.jpg,1870
tudor,https://cdn2.chrono24.com/images/uhren/images_15/s5/13722515_s210_v1580150345294.jpg,2800
tudor,https://cdn2.chrono24.com/images/uhren/images_24/s7/13956724_s210_v1580306805998.jpg,2701
tudor,https://cdn2.chrono24.com/images/uhren/images_38/s1/13018138_s210_v1574452818981.jpg,2600
tudor,https://cdn2.chrono24.com/images/uhren/images_36/s6/7249636_s210.jpg?v=1,2419
tudor,https://cdn2.chrono24.com/images/uhren/images_14/s8/13649814_s210_v1579278571636.jpg,8278
tudor,https://cdn2.chrono24.com/images/uhren/images_60/s5/13106560_s210_v1575363318431.jpg,2400
tudor,https://cdn2.chrono24.com/images/uhren/images_17/s9/14136917_s210_v1581010505354.jpg,2896
tudor,https://cdn2.chrono24.com/images/uhren/images_66/s3/12257366_s210_v1567158509269.jpg,2937
tudor,https://cdn2.chrono24.com/images/uhren/images_96/s4/13078496_s210_v1575025000375.jpg,2600
tudor,https://cdn2.chrono24.com/images/uhren/images_49/s6/14248649_s210_v1581695496402.jpg,7789
tudor,https://cdn2.chrono24.com/images/uhren/images_28/s9/13578928_s210_v1579057230899.jpg,2720
tudor,https://cdn2.chrono24.com/images/uhren/images_66/s9/13084966_s210_v1575085616634.jpg,995
tudor,https://cdn2.chrono24.com/images/uhren/images_74/s4/7615474_s210.jpg?v=1,3616
tudor,https://cdn2.chrono24.com/images/uhren/images_52/s8/12057852_s210_v1565792313565.jpg,4384
tudor,https://cdn2.chrono24.com/images/uhren/images_70/s3/14080370_s210_v1581006690450.jpg,3499
tudor,https://cdn2.chrono24.com/images/uhren/images_12/s0/14137012_s210_v1581011041458.jpg,2426
tudor,https://cdn2.chrono24.com/images/uhren/images_94/s8/14121894_s210_v1580956131415.jpg,2153
tudor,https://cdn2.chrono24.com/images/uhren/images_66/s9/12378966_s210_v1568365430474.jpg,3385
tudor,https://cdn2.chrono24.com/images/uhren/images_04/s5/13634504_s210_v1579219131096.jpg,2500
tudor,https://cdn2.chrono24.com/images/uhren/images_72/s1/13863172_s210_v1579999211640.jpg,2399
tudor,https://cdn2.chrono24.com/images/uhren/images_17/s7/13686717_s210_v1580305558569.jpg,4250
tudor,https://cdn2.chrono24.com/images/uhren/images_48/s3/7615348_s210.jpg?v=1,2877
tudor,https://cdn2.chrono24.com/images/uhren/images_62/s9/13363962_s210_v1577554460537.jpg,1995
tudor,https://cdn2.chrono24.com/images/uhren/images_45/s7/12057745_s210_v1565792082540.jpg,2916
tudor,https://cdn2.chrono24.com/images/uhren/images_32/s5/12615532_s210_v1570652755402.jpg,3500
tudor,https://cdn2.chrono24.com/images/uhren/images_18/s9/14136918_s210_v1581010510478.jpg,2896
tudor,https://cdn2.chrono24.com/images/uhren/images_26/s0/13361026_s210_v1577525311710.jpg,1975
tudor,https://cdn2.chrono24.com/images/uhren/images_68/s2/14011268_s210_v1580486617457.jpg,9495
tudor,https://cdn2.chrono24.com/images/uhren/images_28/s3/12144328_s210_v1566188316153.jpg,2466
tudor,https://cdn2.chrono24.com/images/uhren/images_09/s0/12560009_s210_v1570093944274.jpg,3795
